I176351;C224260;Female;67;Clothing;2;600.16;Cash;20/02/2021;Cevahir AVM;2;600,16
I221786;C314993;Male;61;Clothing;4;1200.32;Credit Card;15/04/2021;Metropol AVM;4;1200,32
I328774;C183588;Female;26;Food & Beverage;1;5.23;Cash;26/06/2021;Forum Istanbul;1;5,23
I752293;C211763;Male;63;Clothing;4;1200.32;Cash;2/3/2023;Zorlu Center;4;1200,32
I106866;C246898;Female;51;Toys;4;143.36;Credit Card;10/1/2022;Zorlu Center;4;143,36
I286110;C281244;Male;60;Clothing;4;1200.32;Credit Card;11/12/2022;Metropol AVM;4;1200,32
I313265;C288863;Female;26;Books;1;15.15;Debit Card;17/01/2021;Viaport Outlet;1;15,15
I214882;C582997;Male;34;Souvenir;2;23.46;Credit Card;7/8/2022;Kanyon;2;23,46
I166473;C240916;Female;25;Clothing;5;1500.40;Cash;20/03/2022;Forum Istanbul;5;1500,4
I178412;C108007;Male;49;Shoes;5;3000.85;Debit Card;23/11/2022;Metropol AVM;5;3000,85
I261248;C104963;Male;69;Souvenir;1;11.73;Cash;26/02/2021;Zorlu Center;1;11,73
I147152;C286640;Male;66;Books;1;15.15;Cash;18/04/2021;Kanyon;1;15,15
I531648;C156880;Male;23;Clothing;3;900.24;Cash;8/10/2022;Mall of Istanbul;3;900,24
I215582;C129686;Female;18;Cosmetics;4;162.64;Debit Card;29/12/2021;Cevahir AVM;4;162,64
I331938;C864800;Male;24;Cosmetics;1;40.66;Debit Card;14/07/2022;Metrocity;1;40,66
I176706;C223982;Female;39;Cosmetics;1;40.66;Cash;21/01/2021;Kanyon;1;40,66
I306370;C158827;Female;50;Shoes;4;2400.68;Credit Card;19/01/2023;Metrocity;4;2400,68
I894668;C253252;Male;52;Technology;1;1050.00;Credit Card;12/9/2022;Metrocity;1;1050
I163001;C592891;Male;56;Cosmetics;3;121.98;Cash;19/06/2021;Metrocity;3;121,98
I216555;C287380;Female;41;Clothing;1;300.08;Debit Card;15/05/2021;Metropol AVM;1;300,08
I247751;C897202;Female;21;Clothing;3;900.24;Debit Card;4/11/2021;Emaar Square Mall;3;900,24
I238537;C618494;Male;42;Clothing;1;300.08;Cash;5/5/2021;Forum Istanbul;1;300,08
I128275;C228922;Female;50;Clothing;2;600.16;Credit Card;30/12/2021;Metropol AVM;2;600,16
I167097;C101074;Female;53;Clothing;2;600.16;Cash;25/09/2021;Metrocity;2;600,16
I329721;C242798;Female;32;Technology;4;4200.00;Credit Card;1/9/2022;Kanyon;4;4200
I145120;C293612;Female;60;Clothing;4;1200.32;Debit Card;4/2/2023;Metrocity;4;1200,32
I339998;C299567;Male;34;Food & Beverage;3;15.69;Credit Card;17/11/2022;Zorlu Center;3;15,69
I145948;C909960;Female;20;Food & Beverage;5;26.15;Cash;11/12/2022;Zorlu Center;5;26,15
I329184;C930379;Female;41;Toys;4;143.36;Credit Card;25/01/2021;Mall of Istanbul;4;143,36
I182114;C637744;Male;66;Books;3;45.45;Credit Card;29/10/2022;Metrocity;3;45,45
I252856;C259581;Male;66;Toys;1;35.84;Debit Card;26/10/2022;Istinye Park;1;35,84
I329857;C946313;Male;27;Shoes;5;3000.85;Cash;19/03/2022;Metropol AVM;5;3000,85
I103959;C229386;Female;42;Clothing;1;300.08;Credit Card;16/03/2021;Metrocity;1;300,08
I186052;C249630;Female;44;Cosmetics;3;121.98;Debit Card;20/04/2021;Zorlu Center;3;121,98
I304279;C224212;Female;60;Shoes;2;1200.34;Credit Card;23/09/2022;Mall of Istanbul;2;1200,34
I242475;C276859;Male;45;Cosmetics;2;81.32;Credit Card;9/2/2021;Emaar Square Mall;2;81,32
I109461;C309383;Female;41;Clothing;2;600.16;Cash;15/02/2023;Istinye Park;2;600,16
I129092;C316905;Male;45;Toys;2;71.68;Debit Card;6/2/2021;Metrocity;2;71,68
I774042;C218756;Female;25;Food & Beverage;3;15.69;Cash;11/6/2021;Istinye Park;3;15,69
I236043;C177262;Female;19;Souvenir;4;46.92;Cash;22/06/2022;Mall of Istanbul;4;46,92
I298061;C304368;Male;30;Cosmetics;2;81.32;Credit Card;7/1/2022;Mall of Istanbul;2;81,32
I172109;C219372;Female;33;Clothing;2;600.16;Cash;13/01/2021;Emaar Square Mall;2;600,16
I219843;C191991;Male;46;Clothing;1;300.08;Credit Card;11/5/2021;Metrocity;1;300,08
I114256;C136028;Female;34;Souvenir;5;58.65;Debit Card;13/06/2021;Viaport Outlet;5;58,65
I150202;C108798;Female;24;Shoes;2;1200.34;Credit Card;31/07/2021;Mall of Istanbul;2;1200,34
I372216;C336303;Male;35;Clothing;1;300.08;Credit Card;24/02/2022;Metrocity;1;300,08
I324625;C789110;Female;50;Food & Beverage;4;20.92;Cash;17/04/2022;Mall of Istanbul;4;20,92
I315130;C292876;Female;42;Clothing;5;1500.40;Cash;30/07/2021;Metrocity;5;1500,4
I179128;C173619;Female;61;Food & Beverage;4;20.92;Credit Card;16/08/2022;Metrocity;4;20,92
I306708;C544435;Female;45;Books;2;30.30;Debit Card;21/07/2022;Metropol AVM;2;30,3
I190453;C627378;Male;57;Food & Beverage;1;5.23;Cash;22/08/2021;Cevahir AVM;1;5,23
I106945;C258100;Male;55;Food & Beverage;1;5.23;Debit Card;17/02/2023;Viaport Outlet;1;5,23
I127083;C291586;Female;31;Souvenir;1;11.73;Cash;20/06/2021;Viaport Outlet;1;11,73
I830281;C237272;Female;69;Clothing;1;300.08;Cash;22/07/2022;Metropol AVM;1;300,08
I137743;C269687;Male;33;Food & Beverage;5;26.15;Debit Card;8/12/2022;Emaar Square Mall;5;26,15
I105935;C479877;Male;38;Food & Beverage;3;15.69;Cash;19/08/2021;Kanyon;3;15,69
I276258;C722703;Female;40;Cosmetics;3;121.98;Cash;22/12/2021;Kanyon;3;121,98
I636294;C187599;Male;28;Shoes;4;2400.68;Cash;13/11/2022;Metrocity;4;2400,68
I631354;C133638;Male;53;Toys;4;143.36;Debit Card;17/01/2022;Metropol AVM;4;143,36
I475180;C408480;Male;46;Food & Beverage;2;10.46;Cash;11/5/2021;Istinye Park;2;10,46
I139558;C196970;Male;41;Food & Beverage;4;20.92;Credit Card;8/3/2023;Metrocity;4;20,92
I302175;C206761;Male;47;Toys;1;35.84;Credit Card;22/12/2022;Cevahir AVM;1;35,84
I298537;C282151;Female;66;Clothing;3;900.24;Debit Card;19/10/2021;Kanyon;3;900,24
I155332;C122227;Female;31;Cosmetics;4;162.64;Credit Card;29/01/2021;Kanyon;4;162,64
I123923;C166571;Female;43;Clothing;5;1500.40;Credit Card;14/12/2021;Kanyon;5;1500,4
I310280;C167567;Male;48;Clothing;4;1200.32;Credit Card;9/10/2021;Mall of Istanbul;4;1200,32
I304050;C260333;Female;62;Clothing;3;900.24;Cash;22/02/2021;Forum Istanbul;3;900,24
I391936;C230738;Male;33;Books;2;30.30;Cash;3/9/2021;Zorlu Center;2;30,3
I466520;C201530;Male;63;Cosmetics;5;203.30;Credit Card;17/03/2022;Metrocity;5;203,3
I940718;C310151;Female;67;Cosmetics;3;121.98;Credit Card;24/02/2022;Mall of Istanbul;3;121,98
I743220;C570435;Male;18;Shoes;3;1800.51;Credit Card;30/05/2021;Metrocity;3;1800,51
I103067;C210847;Male;22;Toys;3;107.52;Debit Card;25/11/2021;Kanyon;3;107,52
I414759;C533483;Female;32;Clothing;5;1500.40;Cash;14/03/2022;Kanyon;5;1500,4
I146143;C240976;Female;64;Clothing;1;300.08;Debit Card;7/1/2022;Metrocity;1;300,08
I312125;C210754;Female;38;Cosmetics;3;121.98;Cash;8/7/2022;Kanyon;3;121,98
I186528;C208726;Female;35;Technology;2;2100.00;Credit Card;1/7/2021;Metropol AVM;2;2100
I904875;C135532;Female;35;Clothing;4;1200.32;Cash;26/10/2022;Mall of Istanbul;4;1200,32
I797529;C296047;Female;18;Clothing;4;1200.32;Credit Card;31/01/2021;Emaar Square Mall;4;1200,32
I870434;C164762;Female;56;Clothing;1;300.08;Cash;5/2/2023;Mall of Istanbul;1;300,08
I123392;C302355;Female;69;Clothing;1;300.08;Debit Card;15/02/2023;Istinye Park;1;300,08
I356273;C321016;Male;27;Shoes;3;1800.51;Debit Card;7/9/2021;Cevahir AVM;3;1800,51
I107850;C218236;Male;36;Food & Beverage;4;20.92;Cash;13/03/2022;Kanyon;4;20,92
I254828;C168921;Female;67;Technology;3;3150.00;Debit Card;22/10/2022;Metropol AVM;3;3150
I233511;C316086;Male;24;Souvenir;5;58.65;Credit Card;22/03/2021;Istinye Park;5;58,65
I199654;C136710;Male;21;Clothing;1;300.08;Credit Card;6/9/2022;Kanyon;1;300,08
I263420;C484754;Female;21;Cosmetics;3;121.98;Credit Card;7/12/2022;Mall of Istanbul;3;121,98
I114856;C800714;Male;31;Clothing;3;900.24;Cash;7/3/2021;Kanyon;3;900,24
I233334;C207363;Female;55;Cosmetics;4;162.64;Debit Card;12/12/2021;Forum Istanbul;4;162,64
I319081;C336220;Female;59;Clothing;4;1200.32;Cash;21/02/2023;Metrocity;4;1200,32
I301190;C325802;Female;49;Shoes;3;1800.51;Cash;18/07/2021;Mall of Istanbul;3;1800,51
I312112;C829413;Male;68;Clothing;1;300.08;Cash;3/11/2021;Mall of Istanbul;1;300,08
I332263;C289544;Male;36;Clothing;5;1500.40;Cash;13/02/2023;Zorlu Center;5;1500,4
I920651;C108640;Female;19;Clothing;4;1200.32;Credit Card;19/07/2021;Mall of Istanbul;4;1200,32
I281042;C167097;Female;55;Toys;5;179.20;Cash;26/04/2021;Kanyon;5;179,2
I148744;C184558;Male;36;Food & Beverage;4;20.92;Credit Card;2/4/2022;Kanyon;4;20,92
I305238;C224344;Female;27;Clothing;2;600.16;Cash;10/9/2021;Metropol AVM;2;600,16
I284038;C190202;Male;46;Technology;3;3150.00;Debit Card;13/08/2022;Kanyon;3;3150
I142454;C339016;Male;53;Shoes;2;1200.34;Debit Card;11/8/2021;Istinye Park;2;1200,34
I106699;C259773;Female;30;Cosmetics;4;162.64;Cash;18/09/2021;Metrocity;4;162,64
I210756;C251109;Male;66;Souvenir;4;46.92;Cash;23/09/2022;Kanyon;4;46,92
I155899;C412961;Female;31;Cosmetics;3;121.98;Credit Card;12/10/2021;Metrocity;3;121,98
I331291;C194073;Male;51;Clothing;2;600.16;Credit Card;29/04/2022;Metrocity;2;600,16
I238836;C197055;Male;65;Shoes;5;3000.85;Credit Card;13/06/2022;Metrocity;5;3000,85
I260370;C459817;Female;49;Clothing;3;900.24;Debit Card;19/09/2022;Mall of Istanbul;3;900,24
I125933;C328808;Male;60;Clothing;1;300.08;Cash;23/07/2021;Kanyon;1;300,08
I164644;C209659;Female;54;Food & Beverage;2;10.46;Debit Card;3/3/2023;Emaar Square Mall;2;10,46
I241619;C201669;Female;57;Clothing;2;600.16;Cash;27/01/2023;Kanyon;2;600,16
I259202;C126982;Female;66;Cosmetics;3;121.98;Debit Card;1/9/2022;Forum Istanbul;3;121,98
I674853;C224728;Female;38;Cosmetics;3;121.98;Cash;22/12/2022;Istinye Park;3;121,98
I482603;C146143;Female;35;Cosmetics;2;81.32;Cash;22/10/2021;Kanyon;2;81,32
I221959;C305835;Female;52;Clothing;1;300.08;Debit Card;21/07/2021;Viaport Outlet;1;300,08
I375750;C176515;Female;63;Food & Beverage;1;5.23;Credit Card;22/09/2022;Viaport Outlet;1;5,23
I304001;C162976;Male;26;Clothing;5;1500.40;Cash;19/01/2022;Metrocity;5;1500,4
I348944;C165184;Female;34;Toys;3;107.52;Cash;31/03/2022;Mall of Istanbul;3;107,52
I472530;C265418;Female;44;Shoes;3;1800.51;Cash;20/05/2022;Kanyon;3;1800,51
I329708;C976614;Female;31;Cosmetics;3;121.98;Debit Card;6/8/2022;Emaar Square Mall;3;121,98
I192396;C119135;Female;68;Clothing;1;300.08;Credit Card;22/08/2021;Metropol AVM;1;300,08
I159822;C600552;Female;51;Clothing;4;1200.32;Cash;6/4/2022;Metropol AVM;4;1200,32
I307752;C944183;Female;23;Books;4;60.60;Credit Card;19/07/2022;Kanyon;4;60,6
I673775;C267264;Male;19;Cosmetics;3;121.98;Credit Card;25/12/2021;Mall of Istanbul;3;121,98
I568454;C187606;Female;60;Clothing;4;1200.32;Debit Card;22/09/2022;Metrocity;4;1200,32
I178871;C757210;Male;65;Clothing;4;1200.32;Cash;30/04/2021;Mall of Istanbul;4;1200,32
I491981;C302377;Male;21;Shoes;2;1200.34;Credit Card;27/02/2021;Mall of Istanbul;2;1200,34
I399666;C218208;Female;69;Technology;4;4200.00;Cash;31/08/2021;Viaport Outlet;4;4200
I136214;C300885;Female;57;Clothing;3;900.24;Credit Card;27/07/2021;Kanyon;3;900,24
I103096;C199902;Female;45;Food & Beverage;2;10.46;Cash;19/01/2023;Metrocity;2;10,46
I319855;C327575;Male;30;Toys;2;71.68;Debit Card;7/11/2021;Mall of Istanbul;2;71,68
I870415;C207324;Female;63;Clothing;3;900.24;Cash;6/5/2022;Cevahir AVM;3;900,24
I354835;C586741;Female;68;Clothing;2;600.16;Credit Card;8/11/2021;Mall of Istanbul;2;600,16
I319151;C266603;Male;38;Food & Beverage;1;5.23;Cash;24/06/2021;Mall of Istanbul;1;5,23
I202645;C312494;Female;59;Cosmetics;5;203.30;Credit Card;3/11/2021;Mall of Istanbul;5;203,3
I543808;C311377;Female;49;Clothing;1;300.08;Cash;2/1/2023;Viaport Outlet;1;300,08
I282223;C130188;Male;41;Clothing;2;600.16;Cash;9/1/2022;Metropol AVM;2;600,16
I298862;C302939;Male;27;Food & Beverage;5;26.15;Credit Card;26/07/2022;Metrocity;5;26,15
I815829;C178786;Female;22;Clothing;1;300.08;Cash;7/2/2021;Istinye Park;1;300,08
I316578;C208174;Female;22;Food & Beverage;2;10.46;Debit Card;12/2/2022;Kanyon;2;10,46
I323674;C795580;Male;69;Technology;1;1050.00;Debit Card;9/1/2022;Cevahir AVM;1;1050
I142849;C321022;Female;50;Toys;4;143.36;Credit Card;5/2/2022;Kanyon;4;143,36
I242203;C236515;Male;35;Toys;5;179.20;Debit Card;26/03/2022;Zorlu Center;5;179,2
I371921;C305035;Male;33;Shoes;5;3000.85;Debit Card;25/07/2022;Metropol AVM;5;3000,85
I211466;C320039;Male;62;Clothing;4;1200.32;Cash;19/10/2022;Mall of Istanbul;4;1200,32
I166530;C539341;Female;62;Food & Beverage;3;15.69;Credit Card;29/04/2022;Kanyon;3;15,69
I302719;C524975;Female;34;Shoes;1;600.17;Credit Card;2/11/2021;Metropol AVM;1;600,17
I209097;C103213;Female;61;Souvenir;2;23.46;Cash;14/12/2022;Kanyon;2;23,46
I181417;C207440;Female;65;Cosmetics;5;203.30;Credit Card;19/09/2021;Mall of Istanbul;5;203,3
I704223;C264271;Male;50;Cosmetics;5;203.30;Cash;6/6/2022;Zorlu Center;5;203,3
I152373;C290002;Female;67;Shoes;2;1200.34;Debit Card;7/5/2021;Istinye Park;2;1200,34
I392821;C419814;Male;41;Food & Beverage;2;10.46;Cash;11/3/2021;Kanyon;2;10,46
I694635;C834802;Male;30;Clothing;1;300.08;Cash;4/7/2022;Kanyon;1;300,08
I286920;C313435;Female;23;Clothing;4;1200.32;Credit Card;18/08/2021;Zorlu Center;4;1200,32
I213656;C394504;Female;65;Cosmetics;5;203.30;Debit Card;20/11/2021;Metropol AVM;5;203,3
I687562;C894896;Male;41;Cosmetics;4;162.64;Debit Card;11/11/2022;Emaar Square Mall;4;162,64
I147820;C130599;Female;56;Clothing;3;900.24;Credit Card;12/4/2022;Cevahir AVM;3;900,24
I121920;C284477;Male;36;Clothing;1;300.08;Credit Card;7/9/2022;Mall of Istanbul;1;300,08
I314189;C197218;Female;44;Food & Beverage;5;26.15;Cash;9/12/2021;Istinye Park;5;26,15
I329540;C142324;Female;57;Cosmetics;3;121.98;Credit Card;16/03/2022;Mall of Istanbul;3;121,98
I560165;C202630;Female;56;Shoes;4;2400.68;Credit Card;2/8/2022;Viaport Outlet;4;2400,68
I169780;C174175;Male;42;Clothing;2;600.16;Credit Card;4/7/2021;Kanyon;2;600,16
I884592;C238774;Female;57;Shoes;3;1800.51;Cash;23/06/2021;Zorlu Center;3;1800,51
I235928;C947037;Male;47;Clothing;4;1200.32;Debit Card;7/3/2022;Mall of Istanbul;4;1200,32
I808597;C591962;Female;45;Clothing;3;900.24;Debit Card;20/08/2021;Metrocity;3;900,24
I180642;C145298;Female;37;Clothing;2;600.16;Credit Card;1/4/2021;Emaar Square Mall;2;600,16
I208723;C397714;Male;63;Clothing;1;300.08;Credit Card;27/06/2022;Kanyon;1;300,08
I205480;C254381;Male;19;Cosmetics;5;203.30;Cash;4/12/2021;Cevahir AVM;5;203,3
I616892;C301398;Female;21;Cosmetics;5;203.30;Cash;6/9/2022;Mall of Istanbul;5;203,3
I243674;C144867;Female;42;Cosmetics;3;121.98;Debit Card;20/10/2022;Kanyon;3;121,98
I109132;C331685;Male;30;Food & Beverage;3;15.69;Credit Card;13/10/2021;Metropol AVM;3;15,69
I314785;C153334;Male;43;Cosmetics;5;203.30;Debit Card;13/04/2022;Forum Istanbul;5;203,3
I254872;C322301;Female;69;Books;4;60.60;Credit Card;18/08/2022;Mall of Istanbul;4;60,6
I265919;C858352;Male;23;Clothing;3;900.24;Debit Card;10/3/2022;Metrocity;3;900,24
I213528;C177289;Male;35;Cosmetics;2;81.32;Debit Card;3/3/2022;Cevahir AVM;2;81,32
I204983;C366225;Male;64;Clothing;1;300.08;Credit Card;20/08/2022;Metrocity;1;300,08
I999344;C166648;Female;33;Cosmetics;1;40.66;Cash;3/12/2022;Kanyon;1;40,66
I142783;C210580;Female;60;Books;2;30.30;Cash;13/10/2022;Cevahir AVM;2;30,3
I166833;C427097;Female;67;Toys;2;71.68;Cash;29/05/2022;Forum Istanbul;2;71,68
I319563;C204416;Female;18;Clothing;4;1200.32;Cash;6/12/2022;Cevahir AVM;4;1200,32
I889721;C731153;Female;52;Books;4;60.60;Cash;23/05/2021;Cevahir AVM;4;60,6
I154058;C327625;Male;44;Clothing;2;600.16;Cash;6/2/2023;Kanyon;2;600,16
I237322;C166432;Female;40;Clothing;2;600.16;Credit Card;11/11/2022;Mall of Istanbul;2;600,16
I220341;C270560;Female;44;Shoes;4;2400.68;Cash;1/1/2021;Metrocity;4;2400,68
I984530;C357110;Female;21;Toys;5;179.20;Cash;23/11/2022;Metropol AVM;5;179,2
I118226;C380534;Female;36;Cosmetics;5;203.30;Cash;18/03/2022;Emaar Square Mall;5;203,3
I317707;C272090;Female;67;Books;3;45.45;Credit Card;28/08/2022;Cevahir AVM;3;45,45
I227607;C228516;Male;42;Toys;1;35.84;Cash;25/10/2022;Metropol AVM;1;35,84
I398850;C231997;Female;28;Clothing;3;900.24;Cash;3/5/2021;Metropol AVM;3;900,24
I249145;C287810;Female;65;Technology;1;1050.00;Debit Card;24/01/2022;Metrocity;1;1050
I604526;C250182;Male;68;Cosmetics;3;121.98;Credit Card;17/06/2021;Metrocity;3;121,98
I877361;C899415;Female;35;Clothing;5;1500.40;Cash;12/6/2021;Mall of Istanbul;5;1500,4
I581927;C805320;Female;45;Clothing;5;1500.40;Debit Card;13/11/2021;Kanyon;5;1500,4
I147559;C196346;Female;69;Food & Beverage;3;15.69;Debit Card;28/04/2021;Kanyon;3;15,69
I324608;C329355;Female;67;Clothing;2;600.16;Debit Card;31/03/2021;Kanyon;2;600,16
I933837;C201285;Male;19;Toys;2;71.68;Cash;27/11/2022;Mall of Istanbul;2;71,68
I283856;C138097;Male;61;Food & Beverage;1;5.23;Debit Card;18/10/2022;Metropol AVM;1;5,23
I286274;C312797;Female;49;Cosmetics;5;203.30;Cash;8/12/2021;Forum Istanbul;5;203,3
I692358;C152816;Male;37;Technology;5;5250.00;Credit Card;26/05/2021;Forum Istanbul;5;5250
I614046;C407228;Female;47;Cosmetics;5;203.30;Debit Card;28/03/2021;Viaport Outlet;5;203,3
I203993;C125896;Female;27;Clothing;5;1500.40;Cash;24/09/2022;Kanyon;5;1500,4
I158940;C167782;Female;19;Clothing;5;1500.40;Debit Card;18/11/2021;Mall of Istanbul;5;1500,4
I836153;C343106;Female;40;Clothing;4;1200.32;Credit Card;24/11/2021;Kanyon;4;1200,32
I272758;C109361;Male;58;Clothing;1;300.08;Cash;23/02/2022;Emaar Square Mall;1;300,08
I309084;C323747;Female;47;Clothing;1;300.08;Debit Card;16/02/2023;Mall of Istanbul;1;300,08
I395139;C280242;Male;45;Clothing;1;300.08;Credit Card;4/9/2021;Metrocity;1;300,08
I304789;C194665;Female;58;Clothing;5;1500.40;Cash;23/01/2022;Kanyon;5;1500,4
I297158;C164275;Female;25;Clothing;1;300.08;Credit Card;31/03/2021;Metropol AVM;1;300,08
I235310;C643870;Male;59;Clothing;4;1200.32;Credit Card;11/3/2021;Metrocity;4;1200,32
I323771;C194184;Male;40;Clothing;1;300.08;Cash;27/08/2021;Istinye Park;1;300,08
I230020;C301655;Male;52;Clothing;1;300.08;Credit Card;11/12/2021;Metrocity;1;300,08
I232126;C826460;Female;21;Toys;4;143.36;Cash;6/8/2022;Forum Istanbul;4;143,36
I276930;C184788;Female;33;Food & Beverage;5;26.15;Cash;22/02/2022;Istinye Park;5;26,15
I203533;C832283;Male;27;Technology;3;3150.00;Credit Card;23/04/2022;Mall of Istanbul;3;3150
I263971;C329284;Female;39;Books;3;45.45;Debit Card;7/5/2022;Forum Istanbul;3;45,45
I192390;C138444;Female;69;Clothing;5;1500.40;Cash;21/05/2022;Metrocity;5;1500,4
I928602;C112432;Male;46;Toys;2;71.68;Credit Card;4/2/2023;Istinye Park;2;71,68
I103570;C202848;Female;35;Cosmetics;1;40.66;Debit Card;14/04/2022;Mall of Istanbul;1;40,66
I181370;C172755;Female;40;Cosmetics;1;40.66;Cash;22/03/2021;Viaport Outlet;1;40,66
I336206;C788156;Female;19;Clothing;2;600.16;Cash;10/2/2022;Emaar Square Mall;2;600,16
I246792;C405158;Female;34;Clothing;2;600.16;Cash;8/3/2022;Mall of Istanbul;2;600,16
I255162;C243974;Male;53;Cosmetics;3;121.98;Cash;3/6/2021;Kanyon;3;121,98
I318985;C107289;Female;35;Toys;1;35.84;Credit Card;5/1/2023;Mall of Istanbul;1;35,84
I229474;C320497;Female;55;Toys;1;35.84;Debit Card;10/9/2022;Kanyon;1;35,84
I525522;C253949;Male;45;Toys;5;179.20;Cash;2/1/2023;Kanyon;5;179,2
I657362;C242940;Male;37;Toys;5;179.20;Cash;27/03/2022;Mall of Istanbul;5;179,2
I117608;C225810;Male;34;Clothing;5;1500.40;Credit Card;6/5/2021;Istinye Park;5;1500,4
I168427;C552673;Female;42;Clothing;1;300.08;Credit Card;30/12/2022;Mall of Istanbul;1;300,08
I118143;C299501;Male;34;Cosmetics;4;162.64;Credit Card;10/8/2021;Metrocity;4;162,64
I337164;C774072;Female;20;Shoes;2;1200.34;Cash;14/06/2021;Zorlu Center;2;1200,34
I250004;C260040;Male;45;Shoes;5;3000.85;Cash;12/9/2021;Metropol AVM;5;3000,85
I299772;C112833;Male;52;Clothing;3;900.24;Cash;27/12/2022;Istinye Park;3;900,24
I242395;C447967;Female;29;Books;1;15.15;Debit Card;6/9/2021;Metrocity;1;15,15
I358109;C629723;Female;36;Cosmetics;2;81.32;Debit Card;28/12/2021;Metropol AVM;2;81,32
I332767;C176465;Male;67;Clothing;3;900.24;Cash;15/01/2023;Kanyon;3;900,24
I314795;C132633;Male;55;Technology;4;4200.00;Credit Card;7/2/2021;Metropol AVM;4;4200
I314165;C734013;Female;47;Food & Beverage;4;20.92;Debit Card;28/01/2023;Metropol AVM;4;20,92
I248736;C193121;Male;42;Clothing;3;900.24;Cash;15/02/2022;Emaar Square Mall;3;900,24
I854125;C257355;Male;38;Clothing;5;1500.40;Cash;27/05/2021;Mall of Istanbul;5;1500,4
I585232;C153749;Female;19;Shoes;5;3000.85;Credit Card;23/01/2022;Mall of Istanbul;5;3000,85
I201608;C153622;Female;54;Toys;4;143.36;Debit Card;12/12/2022;Kanyon;4;143,36
I129770;C809691;Male;50;Clothing;3;900.24;Cash;25/02/2021;Forum Istanbul;3;900,24
I167212;C110886;Male;66;Food & Beverage;1;5.23;Debit Card;1/1/2022;Kanyon;1;5,23
I680835;C242020;Female;41;Food & Beverage;2;10.46;Cash;27/02/2022;Emaar Square Mall;2;10,46
I201369;C819917;Female;55;Clothing;4;1200.32;Cash;1/6/2022;Metropol AVM;4;1200,32
I253042;C462463;Male;53;Food & Beverage;3;15.69;Cash;3/11/2022;Viaport Outlet;3;15,69
I305612;C180784;Male;57;Clothing;3;900.24;Credit Card;5/8/2022;Kanyon;3;900,24
I285300;C209090;Male;38;Clothing;2;600.16;Cash;24/10/2021;Mall of Istanbul;2;600,16
I577873;C933210;Female;58;Food & Beverage;3;15.69;Cash;17/03/2022;Cevahir AVM;3;15,69
I249322;C147707;Male;64;Clothing;1;300.08;Cash;6/1/2021;Istinye Park;1;300,08
I335892;C222045;Female;39;Clothing;4;1200.32;Debit Card;4/11/2022;Emaar Square Mall;4;1200,32
I153259;C104236;Female;50;Cosmetics;1;40.66;Cash;20/12/2022;Kanyon;1;40,66
I270081;C110194;Female;38;Clothing;3;900.24;Cash;22/12/2022;Forum Istanbul;3;900,24
I335209;C166504;Female;24;Shoes;3;1800.51;Debit Card;21/04/2021;Zorlu Center;3;1800,51
I308175;C559856;Female;36;Books;4;60.60;Credit Card;29/04/2021;Metrocity;4;60,6
I179510;C265538;Male;59;Cosmetics;1;40.66;Debit Card;30/07/2021;Mall of Istanbul;1;40,66
I971262;C143889;Female;31;Clothing;1;300.08;Credit Card;1/6/2022;Metropol AVM;1;300,08
I548314;C301924;Male;41;Technology;1;1050.00;Cash;19/06/2022;Mall of Istanbul;1;1050
I271706;C273825;Female;54;Food & Beverage;2;10.46;Cash;11/2/2023;Istinye Park;2;10,46
I908963;C197105;Female;65;Clothing;1;300.08;Credit Card;18/12/2021;Metropol AVM;1;300,08
I334743;C132317;Female;58;Clothing;3;900.24;Credit Card;12/1/2023;Metropol AVM;3;900,24
I229869;C206292;Male;33;Shoes;5;3000.85;Cash;18/04/2021;Forum Istanbul;5;3000,85
I256524;C119414;Female;68;Cosmetics;1;40.66;Credit Card;8/1/2021;Mall of Istanbul;1;40,66
I332985;C348459;Male;42;Clothing;2;600.16;Debit Card;22/07/2021;Metrocity;2;600,16
I141724;C878063;Male;19;Clothing;5;1500.40;Debit Card;2/10/2021;Metrocity;5;1500,4
I370002;C670616;Female;33;Books;5;75.75;Cash;1/2/2021;Cevahir AVM;5;75,75
I328090;C306205;Female;48;Souvenir;5;58.65;Cash;18/10/2021;Kanyon;5;58,65
I696494;C242058;Male;54;Cosmetics;1;40.66;Cash;9/2/2023;Forum Istanbul;1;40,66
I329320;C340256;Male;56;Shoes;3;1800.51;Cash;23/09/2022;Metropol AVM;3;1800,51
I255067;C206499;Male;67;Clothing;5;1500.40;Cash;19/10/2022;Emaar Square Mall;5;1500,4
I977437;C191885;Male;53;Shoes;3;1800.51;Cash;21/01/2021;Mall of Istanbul;3;1800,51
I247485;C932182;Female;40;Shoes;4;2400.68;Debit Card;27/12/2022;Kanyon;4;2400,68
I295088;C100606;Female;25;Clothing;4;1200.32;Credit Card;16/06/2022;Forum Istanbul;4;1200,32
I262036;C280857;Male;39;Toys;2;71.68;Cash;4/1/2023;Mall of Istanbul;2;71,68
I218302;C956641;Female;53;Cosmetics;2;81.32;Cash;24/03/2021;Emaar Square Mall;2;81,32
I128120;C142686;Male;66;Cosmetics;1;40.66;Cash;12/4/2021;Viaport Outlet;1;40,66
I169874;C227784;Male;68;Books;4;60.60;Debit Card;23/09/2022;Forum Istanbul;4;60,6
I540266;C105516;Male;38;Clothing;1;300.08;Credit Card;17/01/2022;Mall of Istanbul;1;300,08
